MonoNS,EstNS,MonoS,EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3417802089840,3417800089840,3417.80208984,3417.80008984,-0.078,0.043,0.993,-1.282,-29.358,1.465
3417812116936,3417810116936,3417.812116936,3417.810116936,-0.078,0.043,0.993,-0.854,-20.02,0.977
3417822096784,3417820096784,3417.822096784,3417.820096784,-0.078,0.043,0.993,-0.305,-7.935,0.549
3417832088589,3417830088589,3417.832088589,3417.830088589,-0.078,0.043,0.993,0.122,3.845,-0.183
3417842113936,3417840113936,3417.842113936,3417.840113936,-0.078,0.043,0.993,0.671,15.869,-0.793
3417852096991,3417850096991,3417.852096991,3417.850096991,-0.105,0.044,0.997,1.221,27.71,-1.465
3417862105713,3417860105713,3417.862105713,3417.860105713,-0.105,0.044,0.997,1.709,38.452,-2.075
3417872098102,3417870098102,3417.872098102,3417.870098102,-0.105,0.044,0.997,2.136,47.241,-2.563
3417882088157,3417880088157,3417.882088157,3417.880088157,-0.105,0.044,0.997,2.502,53.711,-2.869
3417892152587,3417890152587,3417.892152587,3417.890152587,-0.105,0.044,0.997,2.747,57.617,-3.113
3417902087518,3417900087518,3417.902087518,3417.900087518,-0.105,0.044,0.997,2.808,58.472,-3.235
3417912149323,3417910149323,3417.912149323,3417.910149323,-0.105,0.044,0.997,2.625,56.03,-3.174
3417923069785,3417921069785,3417.923069785,3417.921069785,-0.105,0.044,0.997,2.319,50.293,-2.869
3417933083465,3417931083465,3417.933083465,3417.931083465,-0.105,0.044,0.997,1.892,41.687,-2.319
3417943113478,3417941113478,3417.943113478,3417.941113478,-0.105,0.044,0.997,1.343,29.968,-1.526
3417953107909,3417951107909,3417.953107909,3417.951107909,-0.105,0.044,0.997,0.793,18.005,-1.038
3417963104672,3417961104672,3417.963104672,3417.961104672,-0.105,0.044,0.997,0.244,5.249,-0.427
3417973081311,3417971081311,3417.973081311,3417.971081311,-0.073,0.043,0.991,-0.244,-7.568,0.122
3417983099658,3417981099658,3417.983099658,3417.981099658,-0.073,0.043,0.991,-0.793,-19.897,0.732
3417993096714,3417991096714,3417.993096714,3417.991096714,-0.073,0.043,0.991,-1.282,-31.433,1.282
3418003103686,3418001103686,3418.003103686,3418.001103686,-0.073,0.043,0.991,-1.709,-41.626,1.831
3418013051741,3418011051741,3418.013051741,3418.011051741,-0.073,0.043,0.991,-2.136,-50.232,2.319
3418024092369,3418022092369,3418.024092369,3418.022092369,-0.073,0.043,0.991,-2.563,-56.824,2.686
3418034086216,3418032086216,3418.034086216,3418.032086216,-0.073,0.043,0.991,-2.808,-60.791,2.93
3418044090563,3418042090563,3418.044090563,3418.042090563,-0.073,0.043,0.991,-2.808,-61.462,2.93
3418054083826,3418052083826,3418.054083826,3418.052083826,-0.073,0.043,0.991,-2.625,-59.021,2.869
3418064123756,3418062123756,3418.064123756,3418.062123756,-0.073,0.043,0.991,-2.441,-53.955,2.747
3418074086395,3418072086395,3418.074086395,3418.072086395,-0.073,0.043,0.991,-2.075,-46.021,2.38
3418084083743,3418082083743,3418.084083743,3418.082083743,-0.073,0.043,0.991,-1.587,-35.4,1.77
3418094083715,3418092083715,3418.094083715,3418.092083715,-0.073,0.043,0.991,-1.038,-23.01,1.038
3418104085145,3418102085145,3418.104085145,3418.102085145,-0.136,0.045,0.999,-0.427,-9.766,0.366
3418114082784,3418112082784,3418.114082784,3418.112082784,-0.136,0.045,0.999,0.183,3.662,-0.305
3418124087131,3418122087131,3418.124087131,3418.122087131,-0.136,0.045,0.999,0.793,16.602,-0.977
3418134092061,3418132092061,3418.134092061,3418.132092061,-0.136,0.045,0.999,1.282,28.381,-1.587
3418145088064,3418143088064,3418.145088064,3418.143088064,-0.136,0.045,0.999,1.77,39.307,-2.014
3418155106119,3418153106119,3418.155106119,3418.153106119,-0.136,0.045,0.999,2.136,47.058,-2.625
3418165081008,3418163081008,3418.165081008,3418.163081008,-0.136,0.045,0.999,2.441,52.185,-2.869
3418175095855,3418173095855,3418.175095855,3418.173095855,-0.136,0.045,0.999,2.563,54.26,-2.93
3418185095535,3418183095535,3418.185095535,3418.183095535,-0.136,0.045,0.999,2.563,53.65,-2.869
3418195120590,3418193120590,3418.19512059,3418.19312059,-0.136,0.045,0.999,2.441,50.293,-2.747
3418206109884,3418204109884,3418.206109884,3418.204109884,-0.136,0.045,0.999,2.075,43.945,-2.441
3418216094107,3418214094107,3418.216094107,3418.214094107,-0.136,0.045,0.999,1.587,34.18,-1.892
3418226039829,3418224039829,3418.226039829,3418.224039829,-0.046,0.042,0.988,1.099,23.804,-1.343
3418236115342,3418234115342,3418.236115342,3418.234115342,-0.046,0.042,0.988,0.549,12.512,-0.793
3418247093553,3418245093553,3418.247093553,3418.245093553,-0.046,0.042,0.988,0.061,0.671,-0.183
3418257084775,3418255084775,3418.257084775,3418.255084775,-0.046,0.042,0.988,-0.488,-12.207,0.366
3418267415785,3418265415785,3418.267415785,3418.265415785,-0.046,0.042,0.988,-0.977,-23.376,0.977
3418281359338,3418279359338,3418.281359338,3418.279359338,-0.046,0.042,0.988,-1.648,-37.17,1.709
3418294014323,3418292014323,3418.294014323,3418.292014323,-0.046,0.042,0.988,-2.136,-46.692,2.258
3418304052503,3418302052503,3418.304052503,3418.302052503,-0.046,0.042,0.988,-2.38,-51.331,2.441
3418314049850,3418312049850,3418.31404985,3418.31204985,-0.046,0.042,0.988,-2.38,-53.345,2.502
3418324045738,3418322045738,3418.324045738,3418.322045738,-0.046,0.042,0.988,-2.319,-53.04,2.563
3418335105324,3418333105324,3418.335105324,3418.333105324,-0.046,0.042,0.988,-2.258,-50.049,2.686
3418345052213,3418343052213,3418.345052213,3418.343052213,-0.046,0.042,0.988,-2.014,-44.434,2.319
3418355077851,3418353077851,3418.355077851,3418.353077851,-0.129,0.045,1.001,-1.648,-36.194,1.831
3418365067907,3418363067907,3418.365067907,3418.363067907,-0.129,0.045,1.001,-1.16,-25.696,1.282
3418376130992,3418374130992,3418.376130992,3418.374130992,-0.129,0.045,1.001,-0.61,-13.428,0.671
3418386102089,3418384102089,3418.386102089,3418.384102089,-0.129,0.045,1.001,0.061,1.16,-0.061
3418396086312,3418394086312,3418.396086312,3418.394086312,-0.129,0.045,1.001,0.671,14.404,-0.793
3418406062659,3418404062659,3418.406062659,3418.404062659,-0.129,0.045,1.001,1.221,26.978,-1.465
3418417097161,3418415097161,3418.417097161,3418.415097161,-0.129,0.045,1.001,1.709,38.269,-2.075
3418426996217,3418424996217,3418.426996217,3418.424996217,-0.129,0.045,1.001,2.197,48.767,-2.625
3418437055981,3418435055981,3418.437055981,3418.435055981,-0.129,0.045,1.001,2.563,55.969,-2.991
3418447139952,3418445139952,3418.447139952,3418.445139952,-0.129,0.045,1.001,2.808,60.364,-3.174
3418458621574,3418456621574,3418.458621574,3418.456621574,-0.129,0.045,1.001,2.93,62.256,-3.174
3418472371754,3418470371754,3418.472371754,3418.470371754,-0.129,0.045,1.001,2.869,60.974,-3.357
3418478948764,3418476948764,3418.478948764,3418.476948764,-0.042,0.042,0.988,2.625,56.519,-3.174
3418489072985,3418487072985,3418.489072985,3418.487072985,-0.042,0.042,0.988,2.197,48.035,-2.686
3418499045832,3418497045832,3418.499045832,3418.497045832,-0.042,0.042,0.988,1.709,37.903,-2.136
3418509040554,3418507040554,3418.509040554,3418.507040554,-0.042,0.042,0.988,1.16,26.123,-1.526
3418519083109,3418517083109,3418.519083109,3418.517083109,-0.042,0.042,0.988,0.61,13.123,-0.854
3418529948155,3418527948155,3418.529948155,3418.527948155,-0.042,0.042,0.988,0.0,-1.709,-0.061
3418540042334,3418538042334,3418.540042334,3418.538042334,-0.042,0.042,0.988,-0.549,-15.198,0.488
3418556456277,3418554456277,3418.556456277,3418.554456277,-0.042,0.042,0.988,-1.099,-28.015,1.099
3418565206179,3418563206179,3418.565206179,3418.563206179,-0.042,0.042,0.988,-1.77,-43.03,2.075
3418572959468,3418570959468,3418.572959468,3418.570959468,-0.042,0.042,0.988,-2.319,-52.612,2.441
3418583013106,3418581013106,3418.583013106,3418.581013106,-0.042,0.042,0.988,-2.747,-60.059,2.869
3418594042358,3418592042358,3418.594042358,3418.592042358,-0.042,0.042,0.988,-2.991,-64.758,3.113
3418604017831,3418602017831,3418.604017831,3418.602017831,-0.139,0.045,1.0,-2.991,-66.467,3.174
3418614060969,3418612060969,3418.614060969,3418.612060969,-0.139,0.045,1.0,-2.93,-65.125,3.235
3418624044024,3418622044024,3418.624044024,3418.622044024,-0.139,0.045,1.0,-2.808,-61.218,3.113
3418634994527,3418632994527,3418.634994527,3418.632994527,-0.139,0.045,1.0,-2.502,-54.382,2.808
3418645119331,3418643119331,3418.645119331,3418.643119331,-0.139,0.045,1.0,-1.953,-43.579,2.197
3418655179969,3418653179969,3418.655179969,3418.653179969,-0.139,0.045,1.0,-1.404,-31.616,1.587
3418665150775,3418663150775,3418.665150775,3418.663150775,-0.139,0.045,1.0,-0.793,-18.311,0.854
3418676167486,3418674167486,3418.676167486,3418.674167486,-0.139,0.045,1.0,-0.122,-4.395,0.061
3418686082000,3418684082000,3418.686082,3418.684082,-0.139,0.045,1.0,0.488,10.437,-0.61
3418696467260,3418694467260,3418.69646726,3418.69446726,-0.139,0.045,1.0,1.038,22.644,-1.221
3418707007684,3418705007684,3418.707007684,3418.705007684,-0.139,0.045,1.0,1.526,33.447,-1.831
3418717107572,3418715107572,3418.717107572,3418.715107572,-0.139,0.045,1.0,2.014,43.213,-2.441
3418727063378,3418725063378,3418.727063378,3418.725063378,-0.139,0.045,1.0,2.258,49.5,-2.869
3418737013475,3418735013475,3418.737013475,3418.735013475,-0.056,0.042,0.99,2.441,52.856,-3.052
3418748080935,3418746080935,3418.748080935,3418.746080935,-0.056,0.042,0.99,2.502,53.223,-2.991
3418758042408,3418756042408,3418.758042408,3418.756042408,-0.056,0.042,0.99,2.441,50.171,-2.747
3418768046755,3418766046755,3418.768046755,3418.766046755,-0.056,0.042,0.99,2.197,44.495,-2.441
3418777995102,3418775995102,3418.777995102,3418.775995102,-0.056,0.042,0.99,1.831,36.316,-2.014
3418789010938,3418787010938,3418.789010938,3418.787010938,-0.056,0.042,0.99,1.343,25.94,-1.526
3418799022577,3418797022577,3418.799022577,3418.797022577,-0.056,0.042,0.99,0.671,12.939,-0.854
3418808994841,3418806994841,3418.808994841,3418.806994841,-0.056,0.042,0.99,0.061,0.366,-0.244
3418818991604,3418816991604,3418.818991604,3418.816991604,-0.056,0.042,0.99,-0.488,-11.963,0.305
3418828991868,3418826991868,3418.828991868,3418.826991868,-0.056,0.042,0.99,-1.038,-23.621,0.916
3418840061953,3418838061953,3418.840061953,3418.838061953,-0.056,0.042,0.99,-1.648,-34.79,1.648
3418850045592,3418848045592,3418.850045592,3418.848045592,-0.056,0.042,0.99,-1.953,-42.603,1.892
3418860073856,3418858073856,3418.860073856,3418.858073856,-0.084,0.044,0.999,-2.136,-47.791,2.075
3418870367824,3418868367824,3418.870367824,3418.868367824,-0.084,0.044,0.999,-2.258,-50.415,2.319
3418882385816,3418880385816,3418.882385816,3418.880385816,-0.084,0.044,0.999,-2.258,-49.805,2.502
3418895009300,3418893009300,3418.8950093,3418.8930093,-0.084,0.044,0.999,-2.075,-44.922,2.319
3418905062063,3418903062063,3418.905062063,3418.903062063,-0.084,0.044,0.999,-1.709,-37.048,1.892
3418915038119,3418913038119,3418.915038119,3418.913038119,-0.084,0.044,0.999,-1.282,-27.588,1.465
3418925989205,3418923989205,3418.925989205,3418.923989205,-0.084,0.044,0.999,-0.732,-16.357,0.916
3418935992094,3418933992094,3418.935992094,3418.933992094,-0.084,0.044,0.999,-0.122,-2.625,0.244
3418946005774,3418944005774,3418.946005774,3418.944005774,-0.084,0.044,0.999,0.427,10.498,-0.305
3418956010704,3418954010704,3418.956010704,3418.954010704,-0.084,0.044,0.999,1.038,23.743,-0.977
3418967041998,3418965041998,3418.967041998,3418.965041998,-0.084,0.044,0.999,1.648,36.499,-1.709
3418977068220,3418975068220,3418.97706822,3418.97506822,-0.084,0.044,0.999,2.197,49.377,-2.441
3418987061775,3418985061775,3418.987061775,3418.985061775,-0.062,0.043,0.993,2.686,59.509,-2.991
3418997039289,3418995039289,3418.997039289,3418.995039289,-0.062,0.043,0.993,3.113,67.688,-3.418
3419008087500,3419006087500,3419.0080875,3419.0060875,-0.062,0.043,0.993,3.418,73.73,-3.723
3419018041097,3419016041097,3419.018041097,3419.016041097,-0.062,0.043,0.993,3.601,77.576,-3.967
3419028094444,3419026094444,3419.028094444,3419.026094444,-0.062,0.043,0.993,3.54,77.82,-4.028
3419037992042,3419035992042,3419.037992042,3419.035992042,-0.062,0.043,0.993,3.296,74.707,-3.723
3419049016044,3419047016044,3419.049016044,3419.047016044,-0.062,0.043,0.993,2.991,68.42,-3.296
3419058946309,3419056946309,3419.058946309,3419.056946309,-0.062,0.043,0.993,2.502,58.228,-2.686
3419068990322,3419066990322,3419.068990322,3419.066990322,-0.062,0.043,0.993,1.953,46.387,-2.136
3419078992044,3419076992044,3419.078992044,3419.076992044,-0.062,0.043,0.993,1.404,32.654,-1.526
3419090029754,3419088029754,3419.090029754,3419.088029754,-0.062,0.043,0.993,0.732,17.334,-0.854
3419100436014,3419098436014,3419.100436014,3419.098436014,-0.062,0.043,0.993,0.0,-0.61,-0.061
3419112019426,3419110019426,3419.112019426,3419.110019426,-0.096,0.044,0.992,-0.793,-20.569,0.793
3419122078314,3419120078314,3419.122078314,3419.120078314,-0.096,0.044,0.992,-1.465,-36.804,1.526
3419132057287,3419130057287,3419.132057287,3419.130057287,-0.096,0.044,0.992,-2.136,-52.185,2.319
3419143006331,3419141006331,3419.143006331,3419.141006331,-0.096,0.044,0.992,-2.747,-65.918,3.052
3419153006887,3419151006887,3419.153006887,3419.151006887,-0.096,0.044,0.992,-3.357,-78.735,3.662
3419163045942,3419161045942,3419.163045942,3419.161045942,-0.096,0.044,0.992,-3.906,-88.074,4.211
3419173063413,3419171063413,3419.173063413,3419.171063413,-0.096,0.044,0.992,-4.272,-94.238,4.639
3419184029666,3419182029666,3419.184029666,3419.182029666,-0.096,0.044,0.992,-4.333,-96.619,4.7
3419194138429,3419192138429,3419.194138429,3419.192138429,-0.096,0.044,0.992,-4.333,-95.337,4.944
3419204994725,3419202994725,3419.204994725,3419.202994725,-0.096,0.044,0.992,-4.089,-89.478,4.578
3419216027769,3419214027769,3419.216027769,3419.214027769,-0.096,0.044,0.992,-3.601,-79.834,4.089
3419226028616,3419224028616,3419.226028616,3419.224028616,-0.096,0.044,0.992,-2.93,-65.979,3.296
3419235983963,3419233983963,3419.235983963,3419.233983963,-0.096,0.044,0.992,-2.258,-51.392,2.502
3419246971216,3419244971216,3419.246971216,3419.244971216,-0.159,0.045,0.998,-1.526,-35.217,1.648
3419257059854,3419255059854,3419.257059854,3419.255059854,-0.159,0.045,0.998,-0.671,-16.541,0.793
3419267069742,3419265069742,3419.267069742,3419.265069742,-0.159,0.045,0.998,0.061,0.061,-0.183
3419277038215,3419275038215,3419.277038215,3419.275038215,-0.159,0.045,0.998,0.793,15.564,-0.977
3419287065311,3419285065311,3419.287065311,3419.285065311,-0.159,0.045,0.998,1.404,29.48,-1.709
3419298005606,3419296005606,3419.298005606,3419.296005606,-0.159,0.045,0.998,1.892,41.199,-2.38
3419308056911,3419306056911,3419.308056911,3419.306056911,-0.159,0.045,0.998,2.38,50.781,-2.869
3419318033550,3419316033550,3419.31803355,3419.31603355,-0.159,0.045,0.998,2.625,55.847,-3.113
3419328030897,3419326030897,3419.328030897,3419.326030897,-0.159,0.045,0.998,2.686,57.434,-3.174
3419338999192,3419336999192,3419.338999192,3419.336999192,-0.159,0.045,0.998,2.625,55.237,-2.93
3419348983997,3419346983997,3419.348983997,3419.346983997,-0.159,0.045,0.998,2.319,49.561,-2.808
3419359001177,3419357001177,3419.359001177,3419.357001177,-0.159,0.045,0.998,1.892,40.771,-2.319
3419368981025,3419366981025,3419.368981025,3419.366981025,0.004,0.041,0.983,1.404,29.419,-1.831
3419380075318,3419378075318,3419.380075318,3419.378075318,0.004,0.041,0.983,0.793,16.113,-1.221
3419390088706,3419388088706,3419.390088706,3419.388088706,0.004,0.041,0.983,0.122,0.305,-0.61
3419400030054,3419398030054,3419.400030054,3419.398030054,0.004,0.041,0.983,-0.427,-14.343,0.0
3419410035276,3419408035276,3419.410035276,3419.408035276,0.004,0.041,0.983,-1.099,-28.87,0.732
3419421060153,3419419060153,3419.421060153,3419.419060153,0.004,0.041,0.983,-1.77,-42.664,1.526
3419430992751,3419428992751,3419.430992751,3419.428992751,0.004,0.041,0.983,-2.441,-55.847,2.38
3419447016739,3419445016739,3419.447016739,3419.445016739,0.004,0.041,0.983,-2.869,-65.247,2.869
3419453403585,3419451403585,3419.453403585,3419.451403585,0.004,0.041,0.983,-3.235,-72.327,3.296
3419462109155,3419460109155,3419.462109155,3419.460109155,0.004,0.041,0.983,-3.418,-76.05,3.479
3419472982367,3419470982367,3419.472982367,3419.470982367,0.004,0.041,0.983,-3.418,-76.294,3.479
3419483074796,3419481074796,3419.483074796,3419.481074796,0.004,0.041,0.983,-2.93,-70.007,2.808
3419493048519,3419491048519,3419.493048519,3419.491048519,-0.081,0.044,1.011,-2.197,-58.411,1.77
3419503086407,3419501086407,3419.503086407,3419.501086407,-0.081,0.044,1.011,-1.465,-42.664,0.916
3419512980213,3419510980213,3419.512980213,3419.510980213,-0.081,0.044,1.011,-0.793,-24.048,0.244
3419524042424,3419522042424,3419.524042424,3419.522042424,-0.081,0.044,1.011,-0.122,-1.404,0.183
3419534096353,3419532096353,3419.534096353,3419.532096353,-0.081,0.044,1.011,0.427,17.395,0.061
3419544063076,3419542063076,3419.544063076,3419.542063076,-0.081,0.044,1.011,0.977,33.325,0.0
3419560148897,3419558148897,3419.560148897,3419.558148897,-0.081,0.044,1.011,1.587,47.241,-0.549
3419570956485,3419568956485,3419.570956485,3419.568956485,-0.081,0.044,1.011,2.563,61.768,-1.892
3419576384049,3419574384049,3419.576384049,3419.574384049,-0.081,0.044,1.011,3.296,74.829,-3.296
3419587071764,3419585071764,3419.587071764,3419.585071764,-0.081,0.044,1.011,3.784,84.473,-4.089
3419597069402,3419595069402,3419.597069402,3419.595069402,-0.081,0.044,1.011,4.089,90.698,-4.517
3419606985667,3419604985667,3419.606985667,3419.604985667,-0.081,0.044,1.011,4.333,94.666,-5.005
3419618105627,3419616105627,3419.618105627,3419.616105627,-0.081,0.044,1.011,4.395,95.52,-5.127
3419628067391,3419626067391,3419.628067391,3419.626067391,0.036,0.041,0.978,4.272,91.98,-4.7
3419638025947,3419636025947,3419.638025947,3419.636025947,0.036,0.041,0.978,3.906,85.205,-4.211
3419647978669,3419645978669,3419.647978669,3419.645978669,0.036,0.041,0.978,3.418,75.256,-3.601
3419659022796,3419657022796,3419.659022796,3419.657022796,0.036,0.041,0.978,2.747,62.256,-2.808
3419669069726,3419667069726,3419.669069726,3419.667069726,0.036,0.041,0.978,1.892,44.8,-1.465
3419685171005,3419683171005,3419.685171005,3419.683171005,0.036,0.041,0.978,1.099,27.954,-0.61
3419696014760,3419694014760,3419.69601476,3419.69401476,0.036,0.041,0.978,0.0,-0.122,0.305
3419707076386,3419705076386,3419.707076386,3419.705076386,0.036,0.041,0.978,-0.671,-16.418,0.854
3419717018609,3419715018609,3419.717018609,3419.715018609,0.036,0.041,0.978,-1.343,-31.738,1.526
3419727026748,3419725026748,3419.727026748,3419.725026748,0.036,0.041,0.978,-2.014,-46.814,2.136
3419737068428,3419735068428,3419.737068428,3419.735068428,0.036,0.041,0.978,-2.563,-58.655,2.747
3419747085024,3419745085024,3419.747085024,3419.745085024,-0.115,0.045,1.002,-3.113,-68.237,3.235
3419758070236,3419756070236,3419.758070236,3419.756070236,-0.115,0.045,1.002,-3.418,-74.646,3.54
3419768022666,3419766022666,3419.768022666,3419.766022666,-0.115,0.045,1.002,-3.479,-78.186,3.662
3419778077763,3419776077763,3419.778077763,3419.776077763,-0.115,0.045,1.002,-3.54,-78.735,3.845
3419788394481,3419786394481,3419.788394481,3419.786394481,-0.115,0.045,1.002,-3.479,-76.294,3.784
3419802832404,3419800832404,3419.802832404,3419.800832404,-0.115,0.045,1.002,-3.174,-70.801,3.418
3419809007210,3419807007210,3419.80900721,3419.80700721,-0.115,0.045,1.002,-2.747,-62.378,3.052
3419819018849,3419817018849,3419.819018849,3419.817018849,-0.115,0.045,1.002,-2.319,-53.528,2.441
3419829019987,3419827019987,3419.829019987,3419.827019987,-0.115,0.045,1.002,-1.892,-43.701,1.892
3419839023168,3419837023168,3419.839023168,3419.837023168,-0.115,0.045,1.002,-1.465,-33.875,1.404
3419850115419,3419848115419,3419.850115419,3419.848115419,-0.115,0.045,1.002,-1.038,-24.475,0.977
3419860080975,3419858080975,3419.860080975,3419.858080975,-0.115,0.045,1.002,-0.61,-14.771,0.549
3419870354819,3419868354819,3419.870354819,3419.868354819,-0.115,0.045,1.002,-0.244,-6.165,0.183
3419883310800,3419881310800,3419.8833108,3419.8813108,-0.081,0.043,0.997,0.244,5.249,-0.244
3419892986442,3419890986442,3419.892986442,3419.890986442,-0.081,0.043,0.997,0.671,14.282,-0.671
3419902979414,3419900979414,3419.902979414,3419.900979414,-0.081,0.043,0.997,1.038,23.376,-1.16
3419913038011,3419911038011,3419.913038011,3419.911038011,-0.081,0.043,0.997,1.465,32.654,-1.648
3419923040899,3419921040899,3419.923040899,3419.921040899,-0.081,0.043,0.997,1.831,41.443,-2.136
3419932980789,3419930980789,3419.932980789,3419.930980789,-0.081,0.043,0.997,2.197,49.255,-2.563
3419942974344,3419940974344,3419.942974344,3419.940974344,-0.081,0.043,0.997,2.502,55.786,-2.869
3419953080773,3419951080773,3419.953080773,3419.951080773,-0.081,0.043,0.997,2.808,60.608,-3.174
3419963097662,3419961097662,3419.963097662,3419.961097662,-0.081,0.043,0.997,2.93,63.232,-3.418
3419974084040,3419972084040,3419.97408404,3419.97208404,-0.081,0.043,0.997,2.869,62.866,-3.296
3419984090720,3419982090720,3419.98409072,3419.98209072,-0.081,0.043,0.997,2.747,59.326,-3.235
3419994067942,3419992067942,3419.994067942,3419.992067942,-0.081,0.043,0.997,2.502,53.04,-2.869
3420004085706,3420002085706,3420.004085706,3420.002085706,0.007,0.041,0.986,2.136,44.312,-2.502
3420014027637,3420012027637,3420.014027637,3420.012027637,0.007,0.041,0.986,1.587,33.081,-1.892
3420024046858,3420022046858,3420.024046858,3420.022046858,0.007,0.041,0.986,0.977,20.081,-1.099
3420034034872,3420032034872,3420.034034872,3420.032034872,0.007,0.041,0.986,0.305,6.531,-0.305
3420044088219,3420042088219,3420.044088219,3420.042088219,0.007,0.041,0.986,-0.305,-6.775,0.366
3420054069233,3420052069233,3420.054069233,3420.052069233,0.007,0.041,0.986,-0.854,-18.982,0.977
3420065066402,3420063066402,3420.065066402,3420.063066402,0.007,0.041,0.986,-1.404,-29.419,1.404
3420075067832,3420073067832,3420.075067832,3420.073067832,0.007,0.041,0.986,-1.77,-38.635,1.953
3420085107179,3420083107179,3420.085107179,3420.083107179,0.007,0.041,0.986,-2.014,-44.922,2.197
3420095056693,3420093056693,3420.095056693,3420.093056693,0.007,0.041,0.986,-2.136,-49.255,2.319
3420105025749,3420103025749,3420.105025749,3420.103025749,0.007,0.041,0.986,-2.258,-51.331,2.502
3420115162219,3420113162219,3420.115162219,3420.113162219,0.007,0.041,0.986,-2.258,-50.72,2.441
3420125098317,3420123098317,3420.125098317,3420.123098317,0.007,0.041,0.986,-2.136,-47.607,2.258
3420135046373,3420133046373,3420.135046373,3420.133046373,-0.106,0.044,1.006,-1.892,-42.603,1.892
3420145077553,3420143077553,3420.145077553,3420.143077553,-0.106,0.044,1.006,-1.587,-36.377,1.587
3420156050514,3420154050514,3420.156050514,3420.154050514,-0.106,0.044,1.006,-1.221,-29.358,1.221
3420166041736,3420164041736,3420.166041736,3420.164041736,-0.106,0.044,1.006,-0.916,-21.851,0.793
3420176058041,3420174058041,3420.176058041,3420.174058041,-0.106,0.044,1.006,-0.549,-14.526,0.427
3420186023597,3420184023597,3420.186023597,3420.184023597,-0.106,0.044,1.006,-0.244,-7.202,0.244
3420196047777,3420194047777,3420.196047777,3420.194047777,-0.106,0.044,1.006,0.0,-1.282,-0.061
3420206049791,3420204049791,3420.206049791,3420.204049791,-0.106,0.044,1.006,0.183,4.089,-0.305
3420216028472,3420214028472,3420.216028472,3420.214028472,-0.106,0.044,1.006,0.427,9.277,-0.549
3420226016194,3420224016194,3420.226016194,3420.224016194,-0.106,0.044,1.006,0.61,14.038,-0.732
3420235980583,3420233980583,3420.235980583,3420.233980583,-0.106,0.044,1.006,0.793,18.616,-0.977
3420246027804,3420244027804,3420.246027804,3420.244027804,-0.106,0.044,1.006,0.977,22.888,-1.221
3420256021943,3420254021943,3420.256021943,3420.254021943,-0.028,0.042,0.992,1.16,26.672,-1.465
3420266025707,3420264025707,3420.266025707,3420.264025707,-0.028,0.042,0.992,1.343,29.785,-1.648
3420277026959,3420275026959,3420.277026959,3420.275026959,-0.028,0.042,0.992,1.465,32.043,-1.831
3420287027515,3420285027515,3420.287027515,3420.285027515,-0.028,0.042,0.992,1.526,32.959,-1.892
3420297059278,3420295059278,3420.297059278,3420.295059278,-0.028,0.042,0.992,1.465,31.982,-1.709
3420307062750,3420305062750,3420.30706275,3420.30506275,-0.028,0.042,0.992,1.343,29.053,-1.77
3420317024514,3420315024514,3420.317024514,3420.315024514,-0.028,0.042,0.992,1.099,24.17,-1.465
3420327026236,3420325026236,3420.327026236,3420.325026236,-0.028,0.042,0.992,0.793,17.456,-1.099
3420337199165,3420335199165,3420.337199165,3420.335199165,-0.028,0.042,0.992,0.427,8.85,-0.671
3420347355468,3420345355468,3420.347355468,3420.345355468,-0.028,0.042,0.992,0.0,-0.977,-0.122
3420357120651,3420355120651,3420.357120651,3420.355120651,-0.028,0.042,0.992,-0.427,-11.23,0.366
3420367155623,3420365155623,3420.367155623,3420.365155623,-0.028,0.042,0.992,-0.854,-20.813,0.854
3420378192750,3420376192750,3420.37819275,3420.37619275,-0.028,0.042,0.992,-1.221,-29.541,1.343
3420388326596,3420386326596,3420.388326596,3420.386326596,-0.049,0.043,1.0,-1.648,-37.048,1.77
3420398213694,3420396213694,3420.398213694,3420.396213694,-0.049,0.043,1.0,-1.953,-42.908,2.258
3420408335289,3420406335289,3420.408335289,3420.406335289,-0.049,0.043,1.0,-2.014,-45.593,2.136
3420419716579,3420417716579,3420.419716579,3420.417716579,-0.049,0.043,1.0,-2.014,-45.654,2.136
3420429015184,3420427015184,3420.429015184,3420.427015184,-0.049,0.043,1.0,-1.892,-43.152,2.075
3420440129019,3420438129019,3420.440129019,3420.438129019,-0.049,0.043,1.0,-1.709,-37.964,1.831
3420450108575,3420448108575,3420.450108575,3420.448108575,-0.049,0.043,1.0,-1.282,-29.541,1.404
3420460066839,3420458066839,3420.460066839,3420.458066839,-0.049,0.043,1.0,-0.854,-20.02,0.916
3420470014895,3420468014895,3420.470014895,3420.468014895,-0.049,0.043,1.0,-0.366,-9.033,0.427
3420481032189,3420479032189,3420.481032189,3420.479032189,-0.049,0.043,1.0,0.122,3.174,-0.061
3420491170409,3420489170409,3420.491170409,3420.489170409,-0.049,0.043,1.0,0.732,17.639,-0.854
3420501103299,3420499103299,3420.501103299,3420.499103299,-0.049,0.043,1.0,1.343,30.884,-1.587
3420511065354,3420509065354,3420.511065354,3420.509065354,-0.039,0.042,0.998,1.953,43.518,-2.258
3420522076815,3420520076815,3420.522076815,3420.520076815,-0.039,0.042,0.998,2.502,55.786,-2.93
3420532017871,3420530017871,3420.532017871,3420.530017871,-0.039,0.042,0.997,2.93,65.063,-3.418
