MonoNS,EstNS,MonoS,EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3269912664660,3269910664660,3269.91266466,3269.91066466,-0.207,0.046,0.983,-0.122,-2.991,0.061
3269922694959,3269920694959,3269.922694959,3269.920694959,-0.207,0.046,0.983,0.0,0.061,0.0
3269932671883,3269930671883,3269.932671883,3269.930671883,-0.207,0.046,0.983,0.122,3.967,-0.183
3269942740390,3269940740390,3269.94274039,3269.94074039,-0.207,0.046,0.983,0.366,8.362,-0.427
3269952681732,3269950681732,3269.952681732,3269.950681732,-0.13,0.044,0.989,0.549,13.062,-0.671
3269962658948,3269960658948,3269.962658948,3269.960658948,-0.13,0.044,0.989,0.732,17.761,-0.916
3269972680205,3269970680205,3269.972680205,3269.970680205,-0.13,0.044,0.989,0.916,22.888,-0.977
3269982680171,3269980680171,3269.982680171,3269.980680171,-0.13,0.044,0.989,1.16,27.344,-1.404
3269993680250,3269991680250,3269.99368025,3269.99168025,-0.13,0.044,0.989,1.343,31.25,-1.709
3270003681674,3270001681674,3270.003681674,3270.001681674,-0.13,0.044,0.989,1.465,34.18,-1.892
3270013677848,3270011677848,3270.013677848,3270.011677848,-0.13,0.044,0.989,1.587,35.522,-2.075
3270023678398,3270021678398,3270.023678398,3270.021678398,-0.13,0.044,0.989,1.587,34.973,-2.014
3270033750404,3270031750404,3270.033750404,3270.031750404,-0.13,0.044,0.989,1.465,32.471,-1.892
3270043677163,3270041677163,3270.043677163,3270.041677163,-0.13,0.044,0.989,1.221,28.259,-1.648
3270053755586,3270051755586,3270.053755586,3270.051755586,-0.13,0.044,0.989,0.977,22.766,-1.343
3270063694011,3270061694011,3270.063694011,3270.061694011,-0.13,0.044,0.989,0.671,15.625,-0.732
3270073689893,3270071689893,3270.073689893,3270.071689893,-0.13,0.044,0.989,0.366,8.972,-0.488
3270083676151,3270081676151,3270.083676151,3270.081676151,-0.139,0.045,0.989,0.061,2.869,-0.183
3270094697522,3270092697522,3270.094697522,3270.092697522,-0.139,0.045,0.989,-0.061,-2.197,0.0
3270104744737,3270102744737,3270.104744737,3270.102744737,-0.139,0.045,0.989,-0.244,-6.104,0.183
3270114672662,3270112672662,3270.114672662,3270.112672662,-0.139,0.045,0.989,-0.366,-8.911,0.305
3270124669711,3270122669711,3270.124669711,3270.122669711,-0.139,0.045,0.989,-0.427,-10.681,0.366
3270134667344,3270132667344,3270.134667344,3270.132667344,-0.139,0.045,0.989,-0.427,-11.78,0.366
3270144757142,3270142757142,3270.144757142,3270.142757142,-0.139,0.045,0.989,-0.427,-12.573,0.366
3270154704317,3270152704317,3270.154704317,3270.152704317,-0.139,0.045,0.989,-0.488,-13.672,0.488
3270164680074,3270162680074,3270.164680074,3270.162680074,-0.139,0.045,0.989,-0.549,-15.625,0.427
3270174721457,3270172721457,3270.174721457,3270.172721457,-0.139,0.045,0.989,-0.671,-18.494,0.61
3270185673703,3270183673703,3270.185673703,3270.183673703,-0.139,0.045,0.989,-0.854,-21.973,0.854
3270195664919,3270193664919,3270.195664919,3270.193664919,-0.139,0.045,0.989,-1.038,-25.757,1.099
3270205751217,3270203751217,3270.205751217,3270.203751217,-0.189,0.046,0.986,-1.221,-29.358,1.343
3270215681184,3270213681184,3270.215681184,3270.213681184,-0.189,0.046,0.986,-1.343,-32.532,1.526
3270225663358,3270223663358,3270.225663358,3270.223663358,-0.189,0.046,0.986,-1.404,-34.79,1.587
3270235747906,3270233747906,3270.235747906,3270.233747906,-0.189,0.046,0.986,-1.465,-36.072,1.648
3270245696248,3270243696248,3270.245696248,3270.243696248,-0.189,0.046,0.986,-1.526,-36.499,1.709
3270255707588,3270253707588,3270.255707588,3270.253707588,-0.189,0.046,0.986,-1.587,-35.461,1.709
3270265754512,3270263754512,3270.265754512,3270.263754512,-0.189,0.046,0.986,-1.465,-33.203,1.587
3270276745841,3270274745841,3270.276745841,3270.274745841,-0.189,0.046,0.986,-1.343,-29.846,1.404
3270286668516,3270284668516,3270.286668516,3270.284668516,-0.189,0.046,0.986,-1.16,-25.696,1.221
3270296744023,3270294744023,3270.296744023,3270.294744023,-0.189,0.046,0.986,-0.916,-20.447,0.977
3270306663490,3270304663490,3270.30666349,3270.30466349,-0.189,0.046,0.986,-0.61,-14.16,0.61
3270316702247,3270314702247,3270.316702247,3270.314702247,-0.189,0.046,0.986,-0.305,-7.019,0.244
3270326738087,3270324738087,3270.326738087,3270.324738087,-0.189,0.046,0.986,0.0,0.61,-0.061
3270336660762,3270334660762,3270.336660762,3270.334660762,-0.139,0.045,0.99,0.366,8.728,-0.488
3270346688728,3270344688728,3270.346688728,3270.344688728,-0.139,0.045,0.99,0.793,17.517,-0.793
3270357689099,3270355689099,3270.357689099,3270.355689099,-0.139,0.045,0.99,1.16,25.208,-1.404
3270367665440,3270365665440,3270.36766544,3270.36566544,-0.139,0.045,0.99,1.526,32.043,-1.77
3270377665406,3270375665406,3270.377665406,3270.375665406,-0.139,0.045,0.99,1.77,37.72,-2.136
3270387707954,3270385707954,3270.387707954,3270.385707954,-0.139,0.045,0.99,1.892,41.809,-2.38
3270397667087,3270395667087,3270.397667087,3270.395667087,-0.139,0.045,0.99,1.953,43.823,-2.502
3270407667928,3270405667928,3270.407667928,3270.405667928,-0.139,0.045,0.99,1.892,43.945,-2.502
3270417676644,3270415676644,3270.417676644,3270.415676644,-0.139,0.045,0.99,1.831,42.48,-2.441
3270427631694,3270425631694,3270.427631694,3270.425631694,-0.139,0.045,0.99,1.709,38.94,-2.075
3270437672492,3270435672492,3270.437672492,3270.435672492,-0.139,0.045,0.99,1.526,33.997,-1.892
3270448669072,3270446669072,3270.448669072,3270.446669072,-0.139,0.045,0.99,1.221,27.71,-1.526
3270458665829,3270456665829,3270.458665829,3270.456665829,-0.139,0.045,0.99,0.916,20.386,-1.16
3270468675128,3270466675128,3270.468675128,3270.466675128,-0.107,0.044,0.989,0.549,12.268,-0.732
3270478692011,3270476692011,3270.478692011,3270.476692011,-0.107,0.044,0.989,0.183,3.784,-0.305
3270488670685,3270486670685,3270.488670685,3270.486670685,-0.107,0.044,0.989,-0.122,-4.395,0.0
3270498694567,3270496694567,3270.498694567,3270.496694567,-0.107,0.044,0.989,-0.427,-12.146,0.366
3270508667117,3270506667117,3270.508667117,3270.506667117,-0.107,0.044,0.989,-0.732,-19.043,0.732
3270518688082,3270516688082,3270.518688082,3270.516688082,-0.107,0.044,0.989,-1.038,-25.513,1.16
3270528673173,3270526673173,3270.528673173,3270.526673173,-0.107,0.044,0.989,-1.221,-30.334,1.221
3270538666139,3270536666139,3270.538666139,3270.536666139,-0.107,0.044,0.989,-1.404,-33.936,1.465
3270549626261,3270547626261,3270.549626261,3270.547626261,-0.107,0.044,0.989,-1.526,-36.011,1.648
3270559665018,3270557665018,3270.559665018,3270.557665018,-0.107,0.044,0.989,-1.526,-36.499,1.709
3270569668192,3270567668192,3270.569668192,3270.567668192,-0.107,0.044,0.989,-1.526,-35.339,1.709
3270579681866,3270577681866,3270.579681866,3270.577681866,-0.107,0.044,0.989,-1.404,-32.471,1.648
3270589589374,3270587589374,3270.589589374,3270.587589374,-0.179,0.046,0.99,-1.282,-27.527,1.465
3270599719714,3270597719714,3270.599719714,3270.597719714,-0.179,0.046,0.99,-0.916,-19.836,1.221
3270610745459,3270608745459,3270.610745459,3270.608745459,-0.179,0.046,0.99,-0.549,-11.353,0.549
3270620694967,3270618694967,3270.620694967,3270.618694967,-0.179,0.046,0.99,-0.061,-1.77,0.0
3270631041721,3270629041721,3270.631041721,3270.629041721,-0.179,0.046,0.99,0.427,9.155,-0.549
3270642117049,3270640117049,3270.642117049,3270.640117049,-0.179,0.046,0.99,0.854,18.494,-1.16
3270651800852,3270649800852,3270.651800852,3270.649800852,-0.179,0.046,0.99,1.221,26.245,-1.587
3270661873150,3270659873150,3270.66187315,3270.65987315,-0.179,0.046,0.99,1.465,32.104,-1.953
3270672064156,3270670064156,3270.672064156,3270.670064156,-0.179,0.046,0.99,1.587,35.95,-2.136
3270681981289,3270679981289,3270.681981289,3270.679981289,-0.179,0.046,0.99,1.709,37.781,-2.258
3270691981547,3270689981547,3270.691981547,3270.689981547,-0.179,0.046,0.99,1.709,37.354,-2.258
3270703063583,3270701063583,3270.703063583,3270.701063583,-0.179,0.046,0.99,1.587,34.729,-2.136
3270713074340,3270711074340,3270.71307434,3270.71107434,-0.179,0.046,0.99,1.343,30.09,-1.77
3270722858475,3270720858475,3270.722858475,3270.720858475,-0.12,0.044,0.988,1.099,23.926,-1.404
3270732855233,3270730855233,3270.732855233,3270.730855233,-0.12,0.044,0.988,0.793,16.418,-0.977
3270743065488,3270741065488,3270.743065488,3270.741065488,-0.12,0.044,0.988,0.366,7.874,-0.549
3270752972705,3270750972705,3270.752972705,3270.750972705,-0.12,0.044,0.988,0.0,-1.099,-0.061
3270762923671,3270760923671,3270.762923671,3270.760923671,-0.12,0.044,0.988,-0.366,-10.01,0.305
3270772875513,3270770875513,3270.772875513,3270.770875513,-0.12,0.044,0.988,-0.732,-18.25,0.732
3270782900270,3270780900270,3270.78290027,3270.78090027,-0.12,0.044,0.988,-1.038,-25.574,1.038
3270792890028,3270790890028,3270.792890028,3270.790890028,-0.12,0.044,0.988,-1.282,-32.41,1.404
3270804013480,3270802013480,3270.80401348,3270.80201348,-0.12,0.044,0.988,-1.526,-37.781,1.709
3270814000030,3270812000030,3270.81400003,3270.81200003,-0.12,0.044,0.988,-1.709,-42.053,1.892
3270823903163,3270821903163,3270.823903163,3270.821903163,-0.12,0.044,0.988,-1.892,-45.166,2.075
3270833894963,3270831894963,3270.833894963,3270.831894963,-0.12,0.044,0.988,-2.075,-46.997,2.258
3270843896970,3270841896970,3270.84389697,3270.84189697,-0.174,0.045,0.99,-2.136,-46.997,2.319
3270854010976,3270852010976,3270.854010976,3270.852010976,-0.174,0.045,0.99,-2.075,-44.983,2.258
3270864028734,3270862028734,3270.864028734,3270.862028734,-0.174,0.045,0.99,-1.953,-41.138,2.014
3270873986117,3270871986117,3270.873986117,3270.871986117,-0.174,0.045,0.99,-1.709,-35.889,1.77
3270883894209,3270881894209,3270.883894209,3270.881894209,-0.174,0.045,0.99,-1.343,-29.236,1.404
3270893896799,3270891896799,3270.893896799,3270.891896799,-0.174,0.045,0.99,-0.916,-20.63,1.099
3270904024514,3270902024514,3270.904024514,3270.902024514,-0.174,0.045,0.99,-0.488,-12.268,0.427
3270913802232,3270911802232,3270.913802232,3270.911802232,-0.174,0.045,0.99,-0.122,-3.845,0.0
3270924677480,3270922677480,3270.92467748,3270.92267748,-0.174,0.045,0.99,0.183,3.967,-0.427
3270934674820,3270932674820,3270.93467482,3270.93267482,-0.174,0.045,0.99,0.549,10.803,-0.793
3270944734869,3270942734869,3270.944734869,3270.942734869,-0.174,0.045,0.99,0.793,16.235,-1.099
3270954662211,3270952662211,3270.954662211,3270.952662211,-0.174,0.045,0.99,1.038,20.02,-1.343
3270964683468,3270962683468,3270.964683468,3270.962683468,-0.174,0.045,0.99,1.099,22.034,-1.465
3270974682559,3270972682559,3270.974682559,3270.972682559,-0.104,0.044,0.991,1.099,22.217,-1.465
3270984698858,3270982698858,3270.984698858,3270.982698858,-0.104,0.044,0.991,1.038,20.386,-1.16
3270994677824,3270992677824,3270.994677824,3270.992677824,-0.104,0.044,0.991,0.854,17.029,-1.099
3271005684320,3271003684320,3271.00568432,3271.00368432,-0.104,0.044,0.991,0.61,12.451,-0.793
3271015658327,3271013658327,3271.015658327,3271.013658327,-0.104,0.044,0.991,0.366,7.202,-0.488
3271025659168,3271023659168,3271.025659168,3271.023659168,-0.104,0.044,0.991,0.061,2.136,-0.122
3271035654176,3271033654176,3271.035654176,3271.033654176,-0.104,0.044,0.991,-0.122,-1.892,0.061
3271045660267,3271043660267,3271.045660267,3271.043660267,-0.104,0.044,0.991,-0.244,-4.211,0.244
3271055723815,3271053723815,3271.055723815,3271.053723815,-0.104,0.044,0.991,-0.244,-4.456,0.305
3271065659615,3271063659615,3271.065659615,3271.063659615,-0.104,0.044,0.991,-0.183,-2.686,0.183
3271075661914,3271073661914,3271.075661914,3271.073661914,-0.104,0.044,0.991,0.0,1.221,0.122
3271085655463,3271083655463,3271.085655463,3271.083655463,-0.104,0.044,0.991,0.244,6.104,-0.244
3271096664292,3271094664292,3271.096664292,3271.094664292,-0.103,0.044,0.995,0.488,11.719,-0.549
3271106660175,3271104660175,3271.106660175,3271.104660175,-0.103,0.044,0.995,0.793,17.456,-0.977
3271116721098,3271114721098,3271.116721098,3271.114721098,-0.103,0.044,0.995,1.038,22.522,-1.343
3271126670315,3271124670315,3271.126670315,3271.124670315,-0.103,0.044,0.995,1.221,26.001,-1.648
3271136655989,3271134655989,3271.136655989,3271.134655989,-0.103,0.044,0.995,1.282,27.588,-1.709
3271146700580,3271144700580,3271.14670058,3271.14470058,-0.103,0.044,0.995,1.221,27.283,-1.709
3271156685671,3271154685671,3271.156685671,3271.154685671,-0.103,0.044,0.995,1.16,25.085,-1.587
3271166657928,3271164657928,3271.166657928,3271.164657928,-0.103,0.044,0.995,0.916,20.874,-1.16
3271176663144,3271174663144,3271.176663144,3271.174663144,-0.103,0.044,0.995,0.671,15.747,-0.977
3271186654360,3271184654360,3271.18665436,3271.18465436,-0.103,0.044,0.995,0.427,10.01,-0.61
3271197657064,3271195657064,3271.197657064,3271.195657064,-0.103,0.044,0.995,0.183,4.456,-0.244
3271207671030,3271205671030,3271.20767103,3271.20567103,-0.103,0.044,0.995,0.0,-0.122,0.0
3271217619371,3271215619371,3271.217619371,3271.215619371,-0.103,0.044,0.995,-0.122,-3.601,0.122
3271227724919,3271225724919,3271.227724919,3271.225724919,-0.125,0.044,0.992,-0.244,-5.92,0.183
3271237695136,3271235695136,3271.237695136,3271.235695136,-0.125,0.044,0.992,-0.305,-7.263,0.244
3271247654560,3271245654560,3271.24765456,3271.24565456,-0.125,0.044,0.992,-0.305,-7.812,0.183
3271257652776,3271255652776,3271.257652776,3271.255652776,-0.125,0.044,0.992,-0.244,-7.996,0.122
3271267678992,3271265678992,3271.267678992,3271.265678992,-0.125,0.044,0.992,-0.244,-8.545,0.061
3271277662624,3271275662624,3271.277662624,3271.275662624,-0.125,0.044,0.992,-0.305,-10.01,0.061
3271288667662,3271286667662,3271.288667662,3271.286667662,-0.125,0.044,0.992,-0.427,-12.573,0.244
3271298661211,3271296661211,3271.298661211,3271.296661211,-0.125,0.044,0.992,-0.549,-16.052,0.427
3271308660302,3271306660302,3271.308660302,3271.306660302,-0.125,0.044,0.992,-0.732,-20.325,0.671
3271318725017,3271316725017,3271.318725017,3271.316725017,-0.125,0.044,0.992,-0.977,-25.024,0.916
3271328729358,3271326729358,3271.328729358,3271.326729358,-0.125,0.044,0.992,-1.221,-29.785,1.16
3271338578534,3271336578534,3271.338578534,3271.336578534,-0.125,0.044,0.992,-1.465,-34.363,1.404
3271348676790,3271346676790,3271.34867679,3271.34667679,-0.152,0.045,0.993,-1.709,-38.818,1.892
3271358624257,3271356624257,3271.358624257,3271.356624257,-0.152,0.045,0.993,-1.892,-42.114,1.892
3271369616752,3271367616752,3271.369616752,3271.367616752,-0.152,0.045,0.993,-2.014,-44.067,2.075
3271379671259,3271377671259,3271.379671259,3271.377671259,-0.152,0.045,0.993,-1.953,-44.373,2.136
3271389569435,3271387569435,3271.389569435,3271.387569435,-0.152,0.045,0.993,-1.831,-42.908,2.075
3271399617233,3271397617233,3271.399617233,3271.397617233,-0.152,0.045,0.993,-1.77,-39.734,2.075
3271409692448,3271407692448,3271.409692448,3271.407692448,-0.152,0.045,0.993,-1.526,-34.729,1.892
3271419636998,3271417636998,3271.419636998,3271.417636998,-0.152,0.045,0.993,-1.282,-27.771,1.526
3271429607214,3271427607214,3271.429607214,3271.427607214,-0.152,0.045,0.993,-0.854,-19.226,1.099
3271439610389,3271437610389,3271.439610389,3271.437610389,-0.152,0.045,0.993,-0.427,-8.362,0.732
3271450664134,3271448664134,3271.450664134,3271.448664134,-0.152,0.045,0.993,0.061,2.441,0.0
3271460614225,3271458614225,3271.460614225,3271.458614225,-0.152,0.045,0.993,0.61,14.099,-0.549
3271470618274,3271468618274,3271.470618274,3271.468618274,-0.152,0.045,0.993,1.099,25.696,-1.221
3271480616198,3271478616198,3271.480616198,3271.478616198,-0.088,0.043,0.993,1.587,36.499,-1.892
3271490684997,3271488684997,3271.490684997,3271.488684997,-0.088,0.043,0.993,2.075,45.654,-2.441
3271500615839,3271498615839,3271.500615839,3271.498615839,-0.088,0.043,0.993,2.38,52.795,-2.808
3271510612888,3271508612888,3271.510612888,3271.508612888,-0.088,0.043,0.993,2.747,58.105,-3.113
3271520606729,3271518606729,3271.520606729,3271.518606729,-0.088,0.043,0.993,2.93,61.34,-3.357
3271530641111,3271528641111,3271.530641111,3271.528641111,-0.088,0.043,0.993,2.93,62.073,-3.296
3271540616869,3271538616869,3271.540616869,3271.538616869,-0.088,0.043,0.993,2.747,60.181,-3.357
3271551611698,3271549611698,3271.551611698,3271.549611698,-0.088,0.043,0.993,2.502,55.908,-3.174
3271561610789,3271559610789,3271.561610789,3271.559610789,-0.088,0.043,0.993,2.197,49.561,-2.808
3271571684837,3271569684837,3271.571684837,3271.569684837,-0.088,0.043,0.993,1.831,41.382,-2.319
3271581620929,3271579620929,3271.581620929,3271.579620929,-0.088,0.043,0.993,1.404,31.738,-1.831
3271591636644,3271589636644,3271.591636644,3271.589636644,-0.088,0.043,0.993,0.916,20.752,-1.221
3271601644193,3271599644193,3271.601644193,3271.599644193,-0.083,0.043,0.991,0.427,9.033,-0.61
3271611647659,3271609647659,3271.611647659,3271.609647659,-0.083,0.043,0.991,-0.061,-2.686,0.0
3271621623125,3271619623125,3271.621623125,3271.619623125,-0.083,0.043,0.991,-0.549,-13.855,0.488
3271631626299,3271629626299,3271.631626299,3271.629626299,-0.083,0.043,0.991,-1.038,-25.024,1.221
3271642615879,3271640615879,3271.642615879,3271.640615879,-0.083,0.043,0.991,-1.404,-33.752,1.526
3271652632761,3271650632761,3271.652632761,3271.650632761,-0.083,0.043,0.991,-1.709,-40.894,1.892
3271662672976,3271660672976,3271.662672976,3271.660672976,-0.083,0.043,0.991,-1.953,-46.387,2.258
3271672649901,3271670649901,3271.672649901,3271.670649901,-0.083,0.043,0.991,-2.197,-49.805,2.563
3271682649283,3271680649283,3271.682649283,3271.680649283,-0.083,0.043,0.991,-2.319,-50.537,2.625
3271692688915,3271690688915,3271.692688915,3271.690688915,-0.083,0.043,0.991,-2.258,-48.462,2.563
3271702613632,3271700613632,3271.702613632,3271.700613632,-0.083,0.043,0.991,-2.075,-43.884,2.319
3271712660847,3271710660847,3271.712660847,3271.710660847,-0.083,0.043,0.991,-1.77,-37.109,1.953
3271722672772,3271720672772,3271.722672772,3271.720672772,-0.083,0.043,0.991,-1.282,-27.283,1.404
3271733666726,3271731666726,3271.733666726,3271.731666726,-0.165,0.045,0.994,-0.793,-16.724,0.793
3271743652400,3271741652400,3271.7436524,3271.7416524,-0.165,0.045,0.994,-0.183,-5.554,0.183
3271753612991,3271751612991,3271.753612991,3271.751612991,-0.165,0.045,0.994,0.305,5.615,-0.366
3271763606249,3271761606249,3271.763606249,3271.761606249,-0.165,0.045,0.994,0.793,16.174,-0.977
3271773615840,3271771615840,3271.77361584,3271.77161584,-0.165,0.045,0.994,1.282,25.452,-1.526
3271783627764,3271781627764,3271.783627764,3271.781627764,-0.165,0.045,0.994,1.648,32.959,-1.953
3271793614021,3271791614021,3271.793614021,3271.791614021,-0.165,0.045,0.994,1.892,38.574,-2.258
3271803634987,3271801634987,3271.803634987,3271.801634987,-0.165,0.045,0.994,2.014,42.603,-2.441
3271813704660,3271811704660,3271.81370466,3271.81170466,-0.165,0.045,0.994,2.075,44.006,-2.563
3271824687240,3271822687240,3271.82468724,3271.82268724,-0.165,0.045,0.994,1.953,43.03,-2.563
3271834617206,3271832617206,3271.834617206,3271.832617206,-0.165,0.045,0.994,1.77,39.795,-2.38
3271844638755,3271842638755,3271.844638755,3271.842638755,-0.165,0.045,0.994,1.587,34.668,-2.075
3271854610138,3271852610138,3271.854610138,3271.852610138,-0.165,0.045,0.994,1.282,27.649,-1.648
3271864646562,3271862646562,3271.864646562,3271.862646562,-0.088,0.043,0.989,0.916,18.982,-1.16
3271874615320,3271872615320,3271.87461532,3271.87261532,-0.088,0.043,0.989,0.488,9.155,-0.671
3271884638910,3271882638910,3271.88463891,3271.88263891,-0.088,0.043,0.989,0.0,-2.38,0.061
3271895632281,3271893632281,3271.895632281,3271.893632281,-0.088,0.043,0.989,-0.488,-13.062,0.427
3271905612997,3271903612997,3271.905612997,3271.903612997,-0.088,0.043,0.989,-0.916,-23.193,0.977
3271915617630,3271913617630,3271.91561763,3271.91361763,-0.088,0.043,0.989,-1.343,-32.349,1.404
3271925645595,3271923645595,3271.925645595,3271.923645595,-0.088,0.043,0.989,-1.648,-40.222,1.831
3271935607645,3271933607645,3271.935607645,3271.933607645,-0.088,0.043,0.989,-2.014,-46.753,2.197
3271945644069,3271943644069,3271.945644069,3271.943644069,-0.088,0.043,0.989,-2.319,-51.636,2.441
3271955580744,3271953580744,3271.955580744,3271.953580744,-0.088,0.043,0.989,-2.502,-54.688,2.625
3271965669084,3271963669084,3271.965669084,3271.963669084,-0.088,0.043,0.989,-2.625,-55.847,2.747
3271975649508,3271973649508,3271.975649508,3271.973649508,-0.088,0.043,0.989,-2.502,-54.382,2.93
3271986616337,3271984616337,3271.986616337,3271.984616337,-0.157,0.045,0.996,-2.258,-50.11,2.563
3271996656844,3271994656844,3271.996656844,3271.994656844,-0.157,0.045,0.996,-1.953,-43.518,2.258
3272006833558,3272004833558,3272.006833558,3272.004833558,-0.157,0.045,0.996,-1.587,-34.729,1.892
3272016680109,3272014680109,3272.016680109,3272.014680109,-0.157,0.045,0.996,-1.099,-23.743,1.404
3272026734033,3272024734033,3272.026734033,3272.024734033,-0.157,0.045,0.996,-0.488,-11.353,0.793
3272036647083,3272034647083,3272.036647083,3272.034647083,-0.157,0.045,0.996,0.061,1.77,0.122
3272046722590,3272044722590,3272.04672259,3272.04472259,-0.157,0.045,0.996,0.671,14.832,-0.549
3272056709722,3272054709722,3272.056709722,3272.054709722,-0.157,0.045,0.996,1.282,28.564,-1.16
3272066677605,3272064677605,3272.066677605,3272.064677605,-0.157,0.045,0.996,1.77,39.795,-2.014
3272077714434,3272075714434,3272.077714434,3272.075714434,-0.157,0.045,0.996,2.258,49.561,-2.502
3272087644692,3272085644692,3272.087644692,3272.085644692,-0.157,0.045,0.996,2.686,57.739,-2.991
3272097717282,3272095717282,3272.097717282,3272.095717282,-0.157,0.045,0.996,3.052,64.148,-3.418
3272107649582,3272105649582,3272.107649582,3272.105649582,-0.157,0.045,0.996,3.174,68.298,-3.723
3272117640798,3272115640798,3272.117640798,3272.115640798,-0.063,0.043,0.988,3.174,69.885,-3.906
3272127716888,3272125716888,3272.127716888,3272.125716888,-0.063,0.043,0.988,3.113,68.848,-3.906
3272137670480,3272135670480,3272.13767048,3272.13567048,-0.063,0.043,0.988,2.93,65.125,-3.662
3272147603655,3272145603655,3272.147603655,3272.145603655,-0.063,0.043,0.988,2.625,57.739,-3.296
3272157716494,3272155716494,3272.157716494,3272.155716494,-0.063,0.043,0.988,2.197,47.974,-2.747
3272168716282,3272166716282,3272.168716282,3272.166716282,-0.063,0.043,0.988,1.648,35.767,-2.136
3272178686789,3272176686789,3272.178686789,3272.176686789,-0.063,0.043,0.988,1.038,21.729,-1.465
3272188684714,3272186684714,3272.188684714,3272.186684714,-0.063,0.043,0.988,0.366,6.775,-0.61
3272198674180,3272196674180,3272.19867418,3272.19667418,-0.063,0.043,0.988,-0.244,-8.24,0.122
3272208717895,3272206717895,3272.208717895,3272.206717895,-0.063,0.043,0.988,-0.916,-22.278,0.854
3272218730402,3272216730402,3272.218730402,3272.216730402,-0.063,0.043,0.988,-1.404,-34.668,1.465
3272228598245,3272226598245,3272.228598245,3272.226598245,-0.063,0.043,0.988,-1.892,-45.227,1.953
3272238648377,3272236648377,3272.238648377,3272.236648377,-0.149,0.045,0.992,-2.319,-54.688,2.441
3272248664967,3272246664967,3272.248664967,3272.246664967,-0.149,0.045,0.992,-2.625,-60.852,2.808
3272259642005,3272257642005,3272.259642005,3272.257642005,-0.149,0.045,0.992,-2.808,-64.453,3.052
3272269599680,3272267599680,3272.26959968,3272.26759968,-0.149,0.045,0.992,-2.991,-65.674,3.235
3272279659437,3272277659437,3272.279659437,3272.277659437,-0.149,0.045,0.992,-2.991,-64.331,3.235
3272289646569,3272287646569,3272.289646569,3272.287646569,-0.149,0.045,0.992,-2.808,-60.364,3.113
3272299601327,3272297601327,3272.299601327,3272.297601327,-0.149,0.045,0.992,-2.441,-53.833,2.747
3272309602168,3272307602168,3272.309602168,3272.307602168,-0.149,0.045,0.992,-2.014,-45.044,2.197
3272319688175,3272317688175,3272.319688175,3272.317688175,-0.149,0.045,0.992,-1.526,-34.79,1.709
3272329723140,3272327723140,3272.32972314,3272.32772314,-0.149,0.045,0.992,-0.977,-22.156,1.038
3272339700064,3272337700064,3272.339700064,3272.337700064,-0.149,0.045,0.992,-0.427,-10.071,0.366
3272350648519,3272348648519,3272.350648519,3272.348648519,-0.149,0.045,0.992,0.061,1.831,-0.244
3272360656360,3272358656360,3272.36065636,3272.35865636,-0.149,0.045,0.992,0.61,13.123,-0.854
3272370657492,3272368657492,3272.370657492,3272.368657492,-0.134,0.044,0.991,1.038,23.132,-1.404
3272380665333,3272378665333,3272.380665333,3272.378665333,-0.134,0.044,0.991,1.404,31.494,-1.77
3272390654508,3272388654508,3272.390654508,3272.388654508,-0.134,0.044,0.991,1.77,38.208,-2.136
3272400597891,3272398597891,3272.400597891,3272.398597891,-0.134,0.044,0.991,2.075,43.274,-2.441
3272410654731,3272408654731,3272.410654731,3272.408654731,-0.134,0.044,0.991,2.258,46.631,-2.502
3272421654810,3272419654810,3272.42165481,3272.41965481,-0.134,0.044,0.991,2.258,47.485,-2.686
3272431699984,3272429699984,3272.431699984,3272.429699984,-0.134,0.044,0.991,2.136,46.265,-2.625
3272441719491,3272439719491,3272.441719491,3272.439719491,-0.134,0.044,0.991,2.014,42.786,-2.441
3272451734332,3272449734332,3272.451734332,3272.449734332,-0.134,0.044,0.991,1.709,36.865,-2.075
3272461644757,3272459644757,3272.461644757,3272.459644757,-0.134,0.044,0.991,1.343,29.175,-1.648
3272471659598,3272469659598,3272.471659598,3272.469659598,-0.134,0.044,0.991,0.916,20.264,-1.16
3272481718771,3272479718771,3272.481718771,3272.479718771,-0.134,0.044,0.991,0.427,10.559,-0.671
3272491638821,3272489638821,3272.491638821,3272.489638821,-0.082,0.043,0.99,0.0,0.977,-0.122
3272501598829,3272499598829,3272.501598829,3272.499598829,-0.082,0.043,0.99,-0.305,-7.751,0.244
3272511720710,3272509720710,3272.51172071,3272.50972071,-0.082,0.043,0.99,-0.671,-16.113,0.61
3272522644957,3272520644957,3272.522644957,3272.520644957,-0.082,0.043,0.99,-0.916,-22.461,0.916
3272532718714,3272530718714,3272.532718714,3272.530718714,-0.082,0.043,0.99,-1.16,-27.649,1.221
3272542654514,3272540654514,3272.542654514,3272.540654514,-0.082,0.043,0.99,-1.404,-31.372,1.465
3272552711937,3272550711937,3272.552711937,3272.550711937,-0.082,0.043,0.99,-1.526,-33.386,1.648
3272562640445,3272560640445,3272.562640445,3272.560640445,-0.082,0.043,0.99,-1.526,-33.508,1.648
3272572715952,3272570715952,3272.572715952,3272.570715952,-0.082,0.043,0.99,-1.465,-31.86,1.587
3272582661377,3272580661377,3272.582661377,3272.580661377,-0.082,0.043,0.99,-1.343,-28.503,1.526
