EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temperature,FrameType
3415.075314251,-0.153,0.045,0.988,0.183,11.658,0.977,0.0,N/A
3415.095003281,-0.153,0.045,0.988,-1.038,-16.968,1.953,0.0,N/A
3415.104421385,-0.153,0.045,0.988,-1.038,-24.597,1.404,0.0,N/A
3415.113114705,-0.153,0.045,0.988,-1.038,-31.494,1.16,0.0,N/A
3415.123040011,-0.153,0.045,0.988,-1.221,-38.757,1.404,0.0,N/A
3415.134006264,-0.153,0.045,0.988,-1.709,-46.875,1.953,0.0,N/A
3415.144034527,-0.153,0.045,0.988,-2.014,-52.979,2.319,0.0,N/A
3415.154019625,-0.153,0.045,0.988,-2.258,-57.739,2.563,0.0,N/A
3415.163989264,-0.153,0.045,0.988,-2.441,-61.768,2.808,0.0,N/A
3415.17507189,-0.249,0.046,0.975,-2.625,-64.941,2.991,0.0,N/A
3415.185029571,-0.249,0.046,0.975,-2.747,-66.711,3.113,0.0,N/A
3415.195030418,-0.249,0.046,0.975,-2.869,-67.261,3.113,0.0,N/A
3415.20605267,-0.249,0.046,0.975,-2.808,-66.406,3.052,0.0,N/A
3415.215974185,-0.249,0.046,0.975,-2.747,-64.148,2.93,0.0,N/A
3415.226019657,-0.249,0.046,0.975,-2.686,-60.913,2.808,0.0,N/A
3415.236021087,-0.249,0.046,0.975,-2.563,-56.396,2.563,0.0,N/A
3415.247020881,-0.249,0.046,0.975,-2.258,-50.11,2.38,0.0,N/A
3415.256970395,-0.249,0.046,0.975,-1.892,-43.274,1.892,0.0,N/A
3415.266985826,-0.249,0.046,0.975,-1.526,-35.461,1.526,0.0,N/A
3415.276988423,-0.249,0.046,0.975,-1.16,-26.794,1.099,0.0,N/A
3415.288357463,-0.249,0.046,0.975,-0.671,-16.357,0.61,0.0,N/A
3415.306033724,-0.145,0.045,0.988,0.061,2.014,-0.061,0.0,N/A
3415.316022613,-0.145,0.045,0.988,0.488,12.024,-0.671,0.0,N/A
3415.325941211,-0.145,0.045,0.988,0.916,21.423,-1.16,0.0,N/A
3415.336017307,-0.145,0.045,0.988,1.343,29.846,-1.526,0.0,N/A
3415.346065695,-0.145,0.045,0.988,1.709,37.292,-1.831,0.0,N/A
3415.356974199,-0.145,0.045,0.988,2.075,44.373,-2.258,0.0,N/A
3415.366987296,-0.145,0.045,0.988,2.319,49.316,-2.563,0.0,N/A
3415.376969768,-0.145,0.045,0.988,2.38,52.612,-2.747,0.0,N/A
3415.387926688,-0.145,0.045,0.988,2.441,54.138,-2.869,0.0,N/A
3415.398114199,-0.145,0.045,0.988,2.38,53.589,-2.686,0.0,N/A
3415.408025797,-0.145,0.045,0.988,2.258,51.208,-2.686,0.0,N/A
3415.418202809,-0.145,0.045,0.988,2.075,47.485,-2.502,0.0,N/A
3415.428120824,-0.145,0.045,0.988,1.831,42.603,-2.258,0.0,N/A
3415.439133159,-0.071,0.043,0.989,1.526,35.889,-1.709,0.0,N/A
3415.449191464,-0.071,0.043,0.989,1.221,28.809,-1.526,0.0,N/A
3415.459056104,-0.071,0.043,0.989,0.854,21.179,-1.16,0.0,N/A
3415.469124034,-0.071,0.043,0.989,0.549,13.184,-0.732,0.0,N/A
3415.480123828,-0.071,0.043,0.989,0.183,5.31,-0.305,0.0,N/A
3415.490128759,-0.071,0.043,0.989,-0.061,-2.869,0.0,0.0,N/A
3415.500081773,-0.071,0.043,0.989,-0.366,-9.827,0.366,0.0,N/A
3415.510122869,-0.071,0.043,0.989,-0.61,-15.93,0.671,0.0,N/A
3415.520143258,-0.071,0.043,0.989,-0.854,-20.996,0.916,0.0,N/A
3415.531175135,-0.071,0.043,0.989,-1.038,-25.146,1.099,0.0,N/A
3415.541053483,-0.071,0.043,0.989,-1.16,-27.405,1.282,0.0,N/A
3415.551127538,-0.071,0.043,0.989,-1.221,-28.198,1.343,0.0,N/A
3415.562147457,-0.176,0.045,0.991,-1.16,-27.405,1.282,0.0,N/A
3415.572151221,-0.176,0.045,0.991,-1.038,-24.719,1.221,0.0,N/A
3415.582141276,-0.176,0.045,0.991,-0.916,-20.691,1.038,0.0,N/A
3415.592140956,-0.176,0.045,0.991,-0.671,-15.32,0.732,0.0,N/A
3415.602054596,-0.176,0.045,0.991,-0.366,-8.911,0.427,0.0,N/A
3415.613055265,-0.176,0.045,0.991,0.0,-1.038,0.0,0.0,N/A
3415.623072446,-0.176,0.045,0.991,0.244,6.042,-0.305,0.0,N/A
3415.632971502,-0.176,0.045,0.991,0.549,12.634,-0.671,0.0,N/A
3415.642983432,-0.176,0.045,0.991,0.793,18.25,-0.916,0.0,N/A
3415.654049434,-0.176,0.045,0.991,0.977,22.888,-0.916,0.0,N/A
3415.664054364,-0.176,0.045,0.991,1.099,25.391,-1.221,0.0,N/A
3415.673959254,-0.176,0.045,0.991,1.099,26.062,-1.221,0.0,N/A
3415.685380794,-0.144,0.045,0.988,1.038,24.78,-1.221,0.0,N/A
3415.698196193,-0.144,0.045,0.988,0.977,21.973,-1.221,0.0,N/A
3415.705041825,-0.144,0.045,0.988,0.793,17.639,-1.099,0.0,N/A
3415.714967423,-0.144,0.045,0.988,0.549,11.658,-0.854,0.0,N/A
3415.726053549,-0.144,0.045,0.988,0.244,3.723,-0.366,0.0,N/A
3415.736053813,-0.144,0.045,0.988,-0.061,-4.211,-0.122,0.0,N/A
3415.746051452,-0.144,0.045,0.988,-0.427,-12.695,0.244,0.0,N/A
3415.756006799,-0.144,0.045,0.988,-0.793,-21.301,0.671,0.0,N/A
3415.767099926,-0.144,0.045,0.988,-1.16,-29.602,1.16,0.0,N/A
3415.777075106,-0.144,0.045,0.988,-1.526,-38.025,1.648,0.0,N/A
3415.787053204,-0.144,0.045,0.988,-1.831,-44.556,1.953,0.0,N/A
3415.797022551,-0.144,0.045,0.988,-2.075,-49.988,2.258,0.0,N/A
3415.808047137,-0.144,0.045,0.988,-2.319,-54.26,2.502,0.0,N/A
3415.818051484,-0.171,0.045,0.99,-2.563,-57.373,2.747,0.0,N/A
3415.828056997,-0.171,0.045,0.99,-2.686,-58.411,2.808,0.0,N/A
3415.838047344,-0.171,0.045,0.99,-2.625,-57.739,2.747,0.0,N/A
3415.848044108,-0.171,0.045,0.99,-2.502,-55.359,2.625,0.0,N/A
3415.859054111,-0.171,0.045,0.99,-2.197,-50.598,2.441,0.0,N/A
3415.869138373,-0.171,0.045,0.99,-1.953,-44.495,2.197,0.0,N/A
3415.879229344,-0.171,0.045,0.99,-1.587,-36.499,1.831,0.0,N/A
3415.890148348,-0.171,0.045,0.99,-1.16,-25.94,1.465,0.0,N/A
3415.900243986,-0.171,0.045,0.99,-0.671,-15.32,0.732,0.0,N/A
3415.910124084,-0.171,0.045,0.99,-0.122,-3.906,0.122,0.0,N/A
3415.921030546,-0.171,0.045,0.99,0.305,7.812,-0.427,0.0,N/A
3415.930982102,-0.171,0.045,0.99,0.916,20.508,-1.099,0.0,N/A
3415.941026698,-0.099,0.044,0.992,1.343,31.372,-1.709,0.0,N/A
3415.95209445,-0.099,0.044,0.992,1.77,41.26,-2.197,0.0,N/A
3415.962052714,-0.099,0.044,0.992,2.258,50.415,-2.502,0.0,N/A
3415.97205852,-0.099,0.044,0.992,2.625,56.824,-2.991,0.0,N/A
3415.982048283,-0.099,0.044,0.992,2.869,61.401,-3.296,0.0,N/A
3415.992513459,-0.099,0.044,0.992,2.991,63.599,-3.479,0.0,N/A
3416.00317084,-0.099,0.044,0.992,2.869,63.11,-3.479,0.0,N/A
3416.013080105,-0.099,0.044,0.992,2.686,59.326,-3.235,0.0,N/A
3416.023003952,-0.099,0.044,0.992,2.38,53.284,-2.93,0.0,N/A
3416.033075382,-0.099,0.044,0.992,2.014,44.861,-2.502,0.0,N/A
3416.04404601,-0.099,0.044,0.992,1.526,34.424,-1.953,0.0,N/A
3416.054050649,-0.099,0.044,0.992,0.916,21.118,-1.16,0.0,N/A
3416.063968372,-0.077,0.043,0.99,0.366,8.484,-0.488,0.0,N/A
3416.074009176,-0.077,0.043,0.99,-0.122,-3.845,0.0,0.0,N/A
3416.085053887,-0.077,0.043,0.99,-0.61,-15.442,0.61,0.0,N/A
3416.095080984,-0.077,0.043,0.99,-1.099,-26.978,1.16,0.0,N/A
3416.105256829,-0.077,0.043,0.99,-1.526,-36.133,1.648,0.0,N/A
3416.115109219,-0.077,0.043,0.99,-1.831,-43.579,2.075,0.0,N/A
3416.125048525,-0.077,0.043,0.99,-2.075,-49.133,2.319,0.0,N/A
3416.136113944,-0.077,0.043,0.99,-2.319,-52.979,2.563,0.0,N/A
3416.146106916,-0.077,0.043,0.99,-2.441,-53.955,2.686,0.0,N/A
3416.156065763,-0.077,0.043,0.99,-2.441,-52.551,2.563,0.0,N/A
3416.167109307,-0.077,0.043,0.99,-2.258,-48.889,2.38,0.0,N/A
3416.177125612,-0.077,0.043,0.99,-1.892,-42.297,1.953,0.0,N/A
3416.187110709,-0.077,0.043,0.99,-1.526,-34.424,1.526,0.0,N/A
3416.19706489,-0.164,0.045,0.995,-1.099,-25.33,1.099,0.0,N/A
3416.208106101,-0.164,0.045,0.995,-0.61,-15.32,0.671,0.0,N/A
3416.218108698,-0.164,0.045,0.995,-0.122,-3.296,0.061,0.0,N/A
3416.228125586,-0.164,0.045,0.995,0.305,7.629,-0.488,0.0,N/A
3416.238160849,-0.164,0.045,0.995,0.793,18.066,-0.977,0.0,N/A
3416.249133227,-0.164,0.045,0.995,1.221,27.222,-1.465,0.0,N/A
3416.259109575,-0.164,0.045,0.995,1.648,35.278,-1.892,0.0,N/A
3416.269163504,-0.164,0.045,0.995,1.953,40.771,-2.197,0.0,N/A
3416.279141602,-0.164,0.045,0.995,2.136,44.006,-2.441,0.0,N/A
3416.290062355,-0.164,0.045,0.995,2.136,44.8,-2.563,0.0,N/A
3416.300127951,-0.164,0.045,0.995,2.014,42.847,-2.502,0.0,N/A
3416.310134923,-0.164,0.045,0.995,1.77,38.513,-2.258,0.0,N/A
3416.325002174,-0.072,0.043,0.989,1.465,31.982,-1.892,0.0,N/A
3416.33152406,-0.072,0.043,0.989,1.099,23.682,-1.465,0.0,N/A
3416.340947705,-0.072,0.043,0.989,0.61,13.123,-0.916,0.0,N/A
3416.350970427,-0.072,0.043,0.989,0.122,2.747,-0.366,0.0,N/A
3416.360966024,-0.072,0.043,0.989,-0.244,-7.69,0.122,0.0,N/A
3416.37091758,-0.072,0.043,0.989,-0.671,-17.761,0.61,0.0,N/A
3416.381967832,-0.072,0.043,0.989,-1.099,-27.771,1.16,0.0,N/A
3416.391960804,-0.072,0.043,0.989,-1.526,-35.645,1.526,0.0,N/A
3416.402132274,-0.072,0.043,0.989,-1.831,-42.053,1.892,0.0,N/A
3416.41313411,-0.072,0.043,0.989,-2.136,-46.814,2.136,0.0,N/A
3416.423064666,-0.072,0.043,0.989,-2.319,-49.866,2.319,0.0,N/A
3416.433066097,-0.072,0.043,0.989,-2.319,-50.354,2.38,0.0,N/A
3416.443117401,-0.072,0.043,0.989,-2.136,-48.462,2.319,0.0,N/A
3416.453114457,-0.141,0.045,0.998,-1.953,-44.434,2.258,0.0,N/A
3416.464062627,-0.141,0.045,0.998,-1.648,-37.415,2.136,0.0,N/A
3416.479663411,-0.141,0.045,0.998,-1.282,-28.687,1.526,0.0,N/A
3416.486095465,-0.141,0.045,0.998,-0.793,-17.212,1.099,0.0,N/A
3416.498111706,-0.141,0.045,0.998,-0.061,-2.014,0.122,0.0,N/A
3416.508124803,-0.141,0.045,0.998,0.427,10.132,-0.427,0.0,N/A
3416.518077817,-0.141,0.045,0.998,0.916,21.973,-1.099,0.0,N/A
3416.529046987,-0.141,0.045,0.998,1.404,32.959,-1.648,0.0,N/A
3416.539013126,-0.141,0.045,0.998,1.953,43.579,-2.197,0.0,N/A
3416.549103513,-0.141,0.045,0.998,2.38,51.575,-2.625,0.0,N/A
3416.559062069,-0.141,0.045,0.998,2.686,57.8,-2.991,0.0,N/A
3416.570122821,-0.141,0.045,0.998,2.93,62.134,-3.296,0.0,N/A
3416.580103835,-0.062,0.043,0.989,2.991,63.965,-3.479,0.0,N/A
3416.590114599,-0.062,0.043,0.989,2.869,62.744,-3.479,0.0,N/A
3416.601088143,-0.062,0.043,0.989,2.625,58.838,-3.235,0.0,N/A
3416.616560013,-0.062,0.043,0.989,2.319,51.697,-2.93,0.0,N/A
3416.622855568,-0.062,0.043,0.989,1.892,41.504,-2.441,0.0,N/A
3416.635070723,-0.062,0.043,0.989,1.16,26.001,-1.526,0.0,N/A
3416.645426816,-0.062,0.043,0.989,0.549,12.39,-0.793,0.0,N/A
3416.655192291,-0.062,0.043,0.989,0.0,-1.526,-0.061,0.0,N/A
3416.665168763,-0.062,0.043,0.989,-0.61,-15.259,0.549,0.0,N/A
3416.676074767,-0.062,0.043,0.989,-1.221,-29.297,1.282,0.0,N/A
3416.686068031,-0.062,0.043,0.989,-1.709,-40.833,1.892,0.0,N/A
3416.696067419,-0.062,0.043,0.989,-2.136,-50.842,2.38,0.0,N/A
3416.706068558,-0.137,0.045,0.994,-2.502,-58.96,2.808,0.0,N/A
3416.717113268,-0.137,0.045,0.994,-2.93,-65.308,3.174,0.0,N/A
3416.727065699,-0.137,0.045,0.994,-3.113,-68.298,3.357,0.0,N/A
3416.737016964,-0.137,0.045,0.994,-3.174,-68.481,3.357,0.0,N/A
3416.748066341,-0.137,0.045,0.994,-2.93,-65.796,3.174,0.0,N/A
3416.758062521,-0.137,0.045,0.994,-2.625,-60.242,2.93,0.0,N/A
3416.768096326,-0.137,0.045,0.994,-2.38,-52.979,2.686,0.0,N/A
3416.779064621,-0.137,0.045,0.994,-1.892,-42.48,2.197,0.0,N/A
3416.789066343,-0.137,0.045,0.994,-1.404,-30.823,1.587,0.0,N/A
3416.800079553,-0.137,0.045,0.994,-0.732,-16.357,0.977,0.0,N/A
3416.810068151,-0.137,0.045,0.994,-0.061,-2.625,0.061,0.0,N/A
3416.821089236,-0.137,0.045,0.994,0.488,10.925,-0.61,0.0,N/A
3416.8310755,-0.116,0.044,0.993,1.16,24.902,-1.404,0.0,N/A
3416.842050503,-0.116,0.044,0.993,1.648,36.255,-2.014,0.0,N/A
3416.852069725,-0.116,0.044,0.993,2.075,46.509,-2.563,0.0,N/A
3416.86206328,-0.116,0.044,0.993,2.441,53.528,-2.93,0.0,N/A
3416.873066574,-0.116,0.044,0.993,2.747,58.228,-3.113,0.0,N/A
3416.883062755,-0.116,0.044,0.993,2.869,59.631,-3.235,0.0,N/A
3416.894064882,-0.116,0.044,0.993,2.808,57.8,-3.235,0.0,N/A
3416.904101021,-0.116,0.044,0.993,2.502,52.612,-2.991,0.0,N/A
3416.915112773,-0.116,0.044,0.993,2.014,44.189,-2.502,0.0,N/A
3416.925077162,-0.116,0.044,0.993,1.404,32.104,-1.709,0.0,N/A
3416.936113998,-0.116,0.044,0.993,0.793,19.409,-0.916,0.0,N/A
3416.946048054,-0.116,0.044,0.993,0.122,4.822,0.0,0.0,N/A
3416.956085067,-0.062,0.043,0.99,-0.427,-8.057,0.854,0.0,N/A
3416.967098861,-0.062,0.043,0.99,-0.916,-20.691,1.465,0.0,N/A
3416.977080167,-0.062,0.043,0.99,-1.343,-30.457,1.77,0.0,N/A
3416.988088419,-0.062,0.043,0.99,-1.709,-39.001,2.075,0.0,N/A
3416.998143807,-0.062,0.043,0.99,-2.014,-44.556,2.258,0.0,N/A
3417.009065727,-0.062,0.043,0.99,-2.258,-47.913,2.563,0.0,N/A
3417.019001533,-0.062,0.043,0.99,-2.258,-48.218,2.319,0.0,N/A
3417.030011827,-0.062,0.043,0.99,-2.075,-45.959,2.197,0.0,N/A
3417.040062257,-0.062,0.043,0.99,-1.831,-40.527,1.953,0.0,N/A
3417.050058438,-0.062,0.043,0.99,-1.465,-33.386,1.648,0.0,N/A
3417.061044815,-0.062,0.043,0.99,-0.977,-23.315,1.16,0.0,N/A
3417.071090579,-0.062,0.043,0.99,-0.488,-12.756,0.549,0.0,N/A
3417.082060623,-0.13,0.045,0.998,0.0,-0.488,0.122,0.0,N/A
3417.09210522,-0.13,0.045,0.998,0.427,10.62,-0.549,0.0,N/A
3417.108223707,-0.13,0.045,0.998,0.977,22.278,-0.977,0.0,N/A
3417.113047403,-0.13,0.045,0.998,1.404,31.86,-1.648,0.0,N/A
3417.123046292,-0.13,0.045,0.998,1.831,39.978,-2.075,0.0,N/A
3417.134094211,-0.13,0.045,0.998,2.197,46.57,-2.258,0.0,N/A
3417.144030017,-0.13,0.045,0.998,2.441,50.11,-2.747,0.0,N/A
3417.154106988,-0.13,0.045,0.998,2.441,50.72,-2.869,0.0,N/A
3417.164065544,-0.13,0.045,0.998,2.258,48.279,-2.747,0.0,N/A
3417.174063182,-0.13,0.045,0.998,1.953,43.03,-2.502,0.0,N/A
3417.184063154,-0.13,0.045,0.998,1.587,35.034,-2.075,0.0,N/A
3417.194079168,-0.13,0.045,0.998,1.099,24.902,-1.465,0.0,N/A
3417.204080307,-0.13,0.045,0.998,0.61,13.489,-0.793,0.0,N/A
3417.214063362,-0.07,0.043,0.99,0.061,1.892,-0.183,0.0,N/A
3417.22507424,-0.07,0.043,0.99,-0.366,-9.033,0.305,0.0,N/A
3417.235057587,-0.07,0.043,0.99,-0.793,-18.86,0.854,0.0,N/A
3417.245060476,-0.07,0.043,0.99,-1.099,-26.978,1.282,0.0,N/A
3417.255063948,-0.07,0.043,0.99,-1.465,-33.63,1.831,0.0,N/A
3417.265075294,-0.07,0.043,0.99,-1.648,-37.048,1.831,0.0,N/A
3417.275081391,-0.07,0.043,0.99,-1.77,-37.659,1.892,0.0,N/A
3417.285063572,-0.07,0.043,0.99,-1.648,-35.461,1.77,0.0,N/A
3417.295059461,-0.07,0.043,0.99,-1.465,-30.64,1.526,0.0,N/A
3417.305068474,-0.07,0.043,0.99,-1.099,-23.438,1.099,0.0,N/A
3417.315052988,-0.07,0.043,0.99,-0.671,-14.404,0.549,0.0,N/A
3417.325060252,-0.07,0.043,0.99,-0.122,-4.517,0.0,0.0,N/A
3417.335054974,-0.136,0.045,0.996,0.305,5.188,-0.427,0.0,N/A
3417.345065737,-0.136,0.045,0.996,0.732,14.221,-0.916,0.0,N/A
3417.356061157,-0.136,0.045,0.996,1.099,22.034,-1.282,0.0,N/A
3417.366061712,-0.136,0.045,0.996,1.404,28.076,-1.648,0.0,N/A
3417.376090267,-0.136,0.045,0.996,1.587,32.104,-1.953,0.0,N/A
3417.386058156,-0.136,0.045,0.996,1.587,32.715,-2.014,0.0,N/A
3417.396096336,-0.136,0.045,0.996,1.465,30.09,-1.892,0.0,N/A
3417.4060511,-0.136,0.045,0.996,1.16,24.292,-1.587,0.0,N/A
3417.416056906,-0.136,0.045,0.996,0.793,15.747,-1.099,0.0,N/A
3417.426074961,-0.136,0.045,0.996,0.244,5.371,-0.427,0.0,N/A
3417.436066183,-0.136,0.045,0.996,-0.183,-5.554,0.122,0.0,N/A
3417.446057113,-0.136,0.045,0.996,-0.671,-15.991,0.671,0.0,N/A
3417.456066127,-0.136,0.045,0.996,-1.038,-25.33,1.099,0.0,N/A
3417.466052391,-0.101,0.044,0.992,-1.465,-33.386,1.526,0.0,N/A
3417.477055685,-0.101,0.044,0.992,-1.77,-39.673,1.892,0.0,N/A
3417.487058574,-0.101,0.044,0.992,-2.075,-44.128,2.136,0.0,N/A
3417.497067879,-0.101,0.044,0.992,-2.136,-45.654,2.197,0.0,N/A
3417.507073393,-0.101,0.044,0.992,-2.014,-44.861,2.136,0.0,N/A
3417.517057031,-0.101,0.044,0.992,-1.831,-41.87,2.014,0.0,N/A
3417.527053212,-0.101,0.044,0.992,-1.587,-36.743,1.831,0.0,N/A
3417.537056976,-0.101,0.044,0.992,-1.282,-29.541,1.465,0.0,N/A
3417.547090197,-0.101,0.044,0.992,-0.916,-20.691,0.977,0.0,N/A
3417.557029795,-0.101,0.044,0.992,-0.427,-10.742,0.427,0.0,N/A
3417.567054558,-0.101,0.044,0.992,0.0,-0.061,-0.061,0.0,N/A
3417.577061822,-0.101,0.044,0.992,0.488,10.62,-0.671,0.0,N/A
3417.588054616,-0.102,0.044,0.996,0.916,20.752,-1.221,0.0,N/A
3417.59806188,-0.102,0.044,0.996,1.343,30.823,-1.587,0.0,N/A
3417.608073227,-0.102,0.044,0.996,1.77,38.33,-2.197,0.0,N/A
3417.618054824,-0.102,0.044,0.996,2.075,43.457,-2.441,0.0,N/A
3417.628117795,-0.102,0.044,0.996,2.197,46.021,-2.563,0.0,N/A
3417.638088018,-0.102,0.044,0.996,2.258,45.959,-2.625,0.0,N/A
3417.648088865,-0.102,0.044,0.996,2.075,42.908,-2.502,0.0,N/A
3417.658106628,-0.102,0.044,0.996,1.77,36.926,-2.136,0.0,N/A
3417.668023185,-0.102,0.044,0.996,1.343,28.687,-1.648,0.0,N/A
3417.67903377,-0.102,0.044,0.996,0.854,18.982,-1.16,0.0,N/A
3417.689113075,-0.102,0.044,0.996,0.366,8.301,-0.61,0.0,N/A
3417.699093505,-0.102,0.044,0.996,-0.122,-3.906,0.122,0.0,N/A
3417.709088227,-0.102,0.044,0.996,-0.61,-14.893,0.488,0.0,N/A
