timestamp,message_type,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,rc1_raw,rc2_raw,rc3_raw,rc4_raw,rc5_raw,rc6_raw,rc7_raw,rc8_raw,rc9_raw,rc10_raw,rc11_raw,rc12_raw,rc13_raw,rc14_raw,rc15_raw,rc16_raw,rc17_raw,rc18_raw,rssi
2025-03-31 14:10:37.931191,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:37.933621,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1500,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:38.464397,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:38.469422,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1500,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:38.930524,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:38.932891,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1500,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:39.437869,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:39.440225,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1500,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:40.083564,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:40.086312,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1500,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:40.623395,SERVO_OUTPUT_RAW,1500,1500,1496,1504,1502,1502,1498,1502,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:40.626026,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1500,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:41.143839,SERVO_OUTPUT_RAW,1500,1500,1496,1504,1502,1502,1498,1502,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:41.147443,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1500,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:41.644112,SERVO_OUTPUT_RAW,1500,1500,1496,1504,1502,1502,1498,1502,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:41.647550,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1500,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:42.164459,SERVO_OUTPUT_RAW,1504,1495,1500,1508,1502,1502,1498,1502,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:42.167928,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1495,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:42.684251,SERVO_OUTPUT_RAW,1507,1493,1503,1511,1502,1502,1498,1502,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:42.687740,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1493,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:43.204621,SERVO_OUTPUT_RAW,1447,1578,1417,1451,1502,1502,1498,1502,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:43.208244,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1700,1517,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:43.724988,SERVO_OUTPUT_RAW,1501,1493,1503,1505,1502,1502,1498,1502,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:43.727799,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1496,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:44.244159,SERVO_OUTPUT_RAW,1554,1441,1554,1558,1502,1502,1498,1502,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:44.247724,RC_CHANNELS,,,,,,,,,1500,1500,1498,1498,1496,1500,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:48.823519,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:48.827312,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1501,1501,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:49.324051,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:49.327491,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1497,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:49.823079,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:49.827107,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:50.323523,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:50.327168,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:50.823928,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:50.827353,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:52.074197,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:52.077623,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:52.578047,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:52.583099,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:53.072651,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:53.076320,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:53.595444,SERVO_OUTPUT_RAW,1502,1492,1506,1504,1506,1506,1494,1506,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:53.598898,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:54.113703,SERVO_OUTPUT_RAW,1501,1491,1507,1503,1506,1506,1494,1506,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:54.118896,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1495,1497,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:54.644848,SERVO_OUTPUT_RAW,1501,1511,1487,1503,1506,1506,1494,1506,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:54.648970,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1507,1507,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:55.153180,SERVO_OUTPUT_RAW,1449,1583,1414,1451,1506,1506,1494,1506,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:55.156716,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1697,1518,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:55.673622,SERVO_OUTPUT_RAW,1333,1707,1290,1335,1506,1506,1494,1506,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:55.688235,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1497,1505,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:56.192605,SERVO_OUTPUT_RAW,1503,1493,1505,1505,1506,1506,1494,1506,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:56.196066,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1494,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:56.714477,SERVO_OUTPUT_RAW,1415,1582,1415,1417,1506,1506,1494,1506,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:56.720019,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1497,1500,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:57.233597,SERVO_OUTPUT_RAW,1704,1308,1690,1706,1506,1506,1494,1506,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:57.237193,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1367,1502,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:57.753341,SERVO_OUTPUT_RAW,1503,1493,1505,1505,1506,1506,1494,1506,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:57.756877,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1494,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:58.273241,SERVO_OUTPUT_RAW,1502,1492,1506,1504,1506,1506,1494,1506,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:58.276753,RC_CHANNELS,,,,,,,,,1500,1500,1494,1499,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:58.792698,SERVO_OUTPUT_RAW,1485,1475,1489,1521,1300,1300,1700,1300,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:58.796280,RC_CHANNELS,,,,,,,,,1500,1500,1700,1481,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:59.313233,SERVO_OUTPUT_RAW,1484,1474,1488,1522,1300,1300,1700,1300,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:59.316657,RC_CHANNELS,,,,,,,,,1500,1500,1700,1481,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:10:59.812646,SERVO_OUTPUT_RAW,1484,1474,1488,1522,1300,1300,1700,1300,,,,,,,,,,,,,,,,,,,
2025-03-31 14:10:59.816102,RC_CHANNELS,,,,,,,,,1500,1500,1700,1481,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:00.355411,SERVO_OUTPUT_RAW,1500,1490,1504,1506,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:00.359016,RC_CHANNELS,,,,,,,,,1500,1500,1500,1497,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:00.864115,SERVO_OUTPUT_RAW,1513,1503,1517,1492,1665,1665,1335,1665,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:00.867206,RC_CHANNELS,,,,,,,,,1500,1500,1300,1513,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:01.377842,SERVO_OUTPUT_RAW,1526,1516,1530,1480,1700,1700,1300,1700,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:01.378248,RC_CHANNELS,,,,,,,,,1500,1500,1300,1523,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:01.892955,SERVO_OUTPUT_RAW,1499,1489,1503,1507,1503,1503,1497,1503,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:01.896359,RC_CHANNELS,,,,,,,,,1500,1500,1498,1496,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:02.413386,SERVO_OUTPUT_RAW,1499,1489,1503,1507,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:02.418446,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:02.932689,SERVO_OUTPUT_RAW,1499,1489,1503,1507,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:02.936088,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1495,1498,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:03.453716,SERVO_OUTPUT_RAW,1499,1491,1501,1507,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:03.460624,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1496,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:03.972885,SERVO_OUTPUT_RAW,1495,1495,1497,1503,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:03.976285,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:04.494039,SERVO_OUTPUT_RAW,1495,1495,1497,1503,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:04.499045,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:05.012330,SERVO_OUTPUT_RAW,1495,1495,1497,1503,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:05.015878,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:05.533093,SERVO_OUTPUT_RAW,1495,1495,1497,1503,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:05.538555,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:06.052926,SERVO_OUTPUT_RAW,1495,1495,1497,1503,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:06.056295,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:06.572645,SERVO_OUTPUT_RAW,1495,1495,1497,1503,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:06.576147,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:07.093268,SERVO_OUTPUT_RAW,1495,1495,1497,1503,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:07.096820,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:07.613131,SERVO_OUTPUT_RAW,1495,1495,1497,1503,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:07.616681,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:08.131887,SERVO_OUTPUT_RAW,1495,1495,1497,1503,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:08.135467,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:08.652710,SERVO_OUTPUT_RAW,1495,1495,1497,1503,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:08.656334,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 14:11:09.176447,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 14:11:09.182543,RC_CHANNELS,,,,,,,,,1500,1500,1500,1496,1500,1499,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
