timestamp,message_type,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,rc1_raw,rc2_raw,rc3_raw,rc4_raw,rc5_raw,rc6_raw,rc7_raw,rc8_raw,rc9_raw,rc10_raw,rc11_raw,rc12_raw,rc13_raw,rc14_raw,rc15_raw,rc16_raw,rc17_raw,rc18_raw,rssi
2025-03-31 15:42:17.683402,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:18.178840,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:18.182350,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:18.678731,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:18.682106,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:19.179186,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:19.182642,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:19.679396,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:19.681971,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:20.179219,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:20.182832,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:20.680316,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:20.685957,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:21.178646,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:21.182310,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:21.693381,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:21.698766,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:22.179318,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:22.183010,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:22.687148,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:22.689550,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:23.179368,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:23.182968,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:23.679505,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:23.682333,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:24.178491,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:24.181874,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:24.678739,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:24.682088,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:25.180113,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:25.185014,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:25.679166,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:25.683052,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:26.178318,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:26.181810,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:26.678420,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:26.681913,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:27.179681,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:27.183189,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:27.678245,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:27.680791,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:28.179249,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:28.182893,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:28.679463,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:28.684542,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:29.179981,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:29.183789,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:29.688858,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:29.691621,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:30.178377,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:30.182025,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:30.687087,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:30.689708,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:31.178629,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:31.183759,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:31.683999,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:31.689025,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:32.179073,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:32.182916,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:32.682446,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:32.687904,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:33.179375,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:33.183314,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:33.680815,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:33.685861,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:34.178909,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:34.184127,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:34.680646,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:34.687532,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:35.181831,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:35.185312,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:35.680626,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:35.686568,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:36.178455,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:36.182347,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:36.677996,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:36.681599,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:47.679353,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:47.684406,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:48.179654,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:48.182992,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:48.677712,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:48.681160,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:49.179172,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:49.182652,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
2025-03-31 15:42:49.677994,SERVO_OUTPUT_RAW,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,
2025-03-31 15:42:49.681472,RC_CHANNELS,,,,,,,,,1500,1500,1500,1498,1496,1503,1500,1500,1100,1100,1100,0,0,0,0,0,0,0,0
